iso3_exp,exporter,GEO,nGDP,rank,share,sector,NACEr1,CO2_intensity,destination,X,X_CBAM
MRT,Mauritania,Africa,6398.7476,93,.00019789475,Mining and quarrying,C,1.4879924,EU27,255256.4925576746,98383.81640625
MRT,Mauritania,Africa,6398.7476,93,.00019789475,Mining and quarrying,C,1.4879924,RoW,1088986.433739146,383082.8759765625
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Food , beverages and tobacco",15t16,.35987267,EU27,427382.939602206,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Food , beverages and tobacco",15t16,.35987267,RoW,384489.8085510813,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Textiles and textile,17t18,.34086084,EU27,188355.2615769953,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Textiles and textile,17t18,.34086084,RoW,624559.9200254376,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Leather, leather and footwear",19,.19375706,EU27,18636.96297884174,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Leather, leather and footwear",19,.19375706,RoW,16091.7110009524,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Wood and of wood and cork,20,.46805823,EU27,453.3820046894252,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Wood and of wood and cork,20,.46805823,RoW,2230.57598511118,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,10639.25796215609,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,31739.32028916327,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,3919.907917141914,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,289488.0111000575,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Chemicals and chemical,24,1.4067867,EU27,35526.68796204403,2857.795997977257
MUS,Mauritius,Africa,12594.155,95,.00018673188,Chemicals and chemical,24,1.4067867,RoW,96550.20436602668,22702.64614791609
MUS,Mauritius,Africa,12594.155,95,.00018673188,Rubber and plastics,25,.2790187,EU27,6990.831076003378,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Rubber and plastics,25,.2790187,RoW,25739.53002574737,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Other non-metallic mineral,26,4.8430367,EU27,1674.053981495788,.593999981880188
MUS,Mauritius,Africa,12594.155,95,.00018673188,Other non-metallic mineral,26,4.8430367,RoW,3663.962992004585,263.2510027959943
MUS,Mauritius,Africa,12594.155,95,.00018673188,Basic metals and fabricated metal,27t28,1.9624588,EU27,6465.955004664138,4830.577023811173
MUS,Mauritius,Africa,12594.155,95,.00018673188,Basic metals and fabricated metal,27t28,1.9624588,RoW,23615.85398956737,18650.14298912871
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Machinery, nec",29,.19455881,EU27,3476.975988392252,3.732999935746193
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Machinery, nec",29,.19455881,RoW,56022.44793710147,105.2879996756092
MUS,Mauritius,Africa,12594.155,95,.00018673188,Electrical and optical equipment,30t33,.20186955,EU27,39761.83990937565,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Electrical and optical equipment,30t33,.20186955,RoW,190532.4198098262,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Transport equipment,34t35,.29114175,EU27,15967.603862755,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Transport equipment,34t35,.29114175,RoW,38933.82688801363,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Manufacturing nec; recycling,36t37,.26614583,EU27,62774.85978603642,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Manufacturing nec; recycling,36t37,.26614583,RoW,153044.3143653271,1733.636031150818
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,31273.75640589744,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,89952.79066243721,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Mining and quarrying,C,1.4879924,EU27,551.5700095579959,0
MUS,Mauritius,Africa,12594.155,95,.00018673188,Mining and quarrying,C,1.4879924,RoW,4963.931938087451,11.34700012207031
MEX,Mexico,Americas,1112233.4,6,.024390878,"Food , beverages and tobacco",15t16,.35987267,EU27,603096.7006612332,0
MEX,Mexico,Americas,1112233.4,6,.024390878,"Food , beverages and tobacco",15t16,.35987267,RoW,14706822.59202936,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Textiles and textile,17t18,.34086084,EU27,126092.0660842103,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Textiles and textile,17t18,.34086084,RoW,6511396.277838325,0
MEX,Mexico,Americas,1112233.4,6,.024390878,"Leather, leather and footwear",19,.19375706,EU27,59404.57991407998,0
MEX,Mexico,Americas,1112233.4,6,.024390878,"Leather, leather and footwear",19,.19375706,RoW,991088.0887022373,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Wood and of wood and cork,20,.46805823,EU27,2013.731985239661,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Wood and of wood and cork,20,.46805823,RoW,367213.9008855356,0
MEX,Mexico,Americas,1112233.4,6,.024390878,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,38741.40775502834,0
MEX,Mexico,Americas,1112233.4,6,.024390878,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,2727000.905729135,0
MEX,Mexico,Americas,1112233.4,6,.024390878,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,16727.8284892271,0
MEX,Mexico,Americas,1112233.4,6,.024390878,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,2275867.239077471,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Chemicals and chemical,24,1.4067867,EU27,1251850.191833788,14110.09614281682
MEX,Mexico,Americas,1112233.4,6,.024390878,Chemicals and chemical,24,1.4067867,RoW,11651839.19582947,217688.1421159477
MEX,Mexico,Americas,1112233.4,6,.024390878,Rubber and plastics,25,.2790187,EU27,233217.3700687063,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Rubber and plastics,25,.2790187,RoW,7604924.478160895,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Other non-metallic mineral,26,4.8430367,EU27,172283.30610913,3.624000116251409
MEX,Mexico,Americas,1112233.4,6,.024390878,Other non-metallic mineral,26,4.8430367,RoW,3646899.984697735,94338.60376332141
MEX,Mexico,Americas,1112233.4,6,.024390878,Basic metals and fabricated metal,27t28,1.9624588,EU27,453635.418831195,136050.788608946
MEX,Mexico,Americas,1112233.4,6,.024390878,Basic metals and fabricated metal,27t28,1.9624588,RoW,18026362.01011741,7354992.461548982
MEX,Mexico,Americas,1112233.4,6,.024390878,"Machinery, nec",29,.19455881,EU27,823049.5543104007,2569.945021452382
MEX,Mexico,Americas,1112233.4,6,.024390878,"Machinery, nec",29,.19455881,RoW,31445083.57827572,880718.3754402583
MEX,Mexico,Americas,1112233.4,6,.024390878,Electrical and optical equipment,30t33,.20186955,EU27,5292567.605977249,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Electrical and optical equipment,30t33,.20186955,RoW,116574373.769475,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Transport equipment,34t35,.29114175,EU27,3943394.86631228,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Transport equipment,34t35,.29114175,RoW,100036720.774121,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Manufacturing nec; recycling,36t37,.26614583,EU27,268930.5570569166,563.4359970092773
MEX,Mexico,Americas,1112233.4,6,.024390878,Manufacturing nec; recycling,36t37,.26614583,RoW,12433978.25588858,371559.7151903808
MEX,Mexico,Americas,1112233.4,6,.024390878,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,630002.2330907912,0
MEX,Mexico,Americas,1112233.4,6,.024390878,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,13776920.6719064,0
MEX,Mexico,Americas,1112233.4,6,.024390878,Mining and quarrying,C,1.4879924,EU27,4007959.953356376,2240.773017585278
MEX,Mexico,Americas,1112233.4,6,.024390878,Mining and quarrying,C,1.4879924,RoW,16200100.45085466,1223.50397092104
MNG,Mongolia,Asia,11181.331,77,.00037468824,"Food , beverages and tobacco",15t16,.35987267,EU27,317.3440025728196,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,"Food , beverages and tobacco",15t16,.35987267,RoW,36531.19157771871,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Textiles and textile,17t18,.34086084,EU27,32354.33456049534,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Textiles and textile,17t18,.34086084,RoW,59557.89623343782,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,"Leather, leather and footwear",19,.19375706,EU27,4504.593026475632,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,"Leather, leather and footwear",19,.19375706,RoW,14547.12902073702,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Wood and of wood and cork,20,.46805823,EU27,51.41799960564822,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Wood and of wood and cork,20,.46805823,RoW,428.1589900547406,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,11.8730001860531,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,3693.134933721391,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,5989.833856097423,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Chemicals and chemical,24,1.4067867,EU27,1247.66801737342,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Chemicals and chemical,24,1.4067867,RoW,6641.717068705126,2.043999910354614
MNG,Mongolia,Asia,11181.331,77,.00037468824,Rubber and plastics,25,.2790187,EU27,8.295000020065345,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Rubber and plastics,25,.2790187,RoW,6061.669199147844,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Other non-metallic mineral,26,4.8430367,EU27,3.864999957382679,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Other non-metallic mineral,26,4.8430367,RoW,353.0560001039412,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Basic metals and fabricated metal,27t28,1.9624588,EU27,3394.103006127523,41.14900132943876
MNG,Mongolia,Asia,11181.331,77,.00037468824,Basic metals and fabricated metal,27t28,1.9624588,RoW,1620317.4644363,6091.134060994489
MNG,Mongolia,Asia,11181.331,77,.00037468824,"Machinery, nec",29,.19455881,EU27,5920.651033449802,5.339999996125698
MNG,Mongolia,Asia,11181.331,77,.00037468824,"Machinery, nec",29,.19455881,RoW,48026.80513826699,1301.757026348729
MNG,Mongolia,Asia,11181.331,77,.00037468824,Electrical and optical equipment,30t33,.20186955,EU27,759.7710018889047,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Electrical and optical equipment,30t33,.20186955,RoW,9096.559844350209,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Transport equipment,34t35,.29114175,EU27,32708.6649971325,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Transport equipment,34t35,.29114175,RoW,55612.84029601235,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Manufacturing nec; recycling,36t37,.26614583,EU27,5520.224932871643,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Manufacturing nec; recycling,36t37,.26614583,RoW,16943.10605003021,1576.594957351685
MNG,Mongolia,Asia,11181.331,77,.00037468824,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,10529.56832654588,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,316259.1602488998,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Mining and quarrying,C,1.4879924,EU27,8077.009076829534,0
MNG,Mongolia,Asia,11181.331,77,.00037468824,Mining and quarrying,C,1.4879924,RoW,3484393.547020603,5.379999797791243
MAR,Morocco,Africa,111572.94,42,.0017706737,"Food , beverages and tobacco",15t16,.35987267,EU27,1554188.947441514,0
MAR,Morocco,Africa,111572.94,42,.0017706737,"Food , beverages and tobacco",15t16,.35987267,RoW,1582257.668248831,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Textiles and textile,17t18,.34086084,EU27,3302254.742628238,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Textiles and textile,17t18,.34086084,RoW,1095783.428137526,0
MAR,Morocco,Africa,111572.94,42,.0017706737,"Leather, leather and footwear",19,.19375706,EU27,428803.095896041,0
MAR,Morocco,Africa,111572.94,42,.0017706737,"Leather, leather and footwear",19,.19375706,RoW,91780.73073057027,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Wood and of wood and cork,20,.46805823,EU27,43865.40877816919,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Wood and of wood and cork,20,.46805823,RoW,8556.386979416478,0
MAR,Morocco,Africa,111572.94,42,.0017706737,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,26668.90919118479,0
MAR,Morocco,Africa,111572.94,42,.0017706737,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,97519.92083248484,0
MAR,Morocco,Africa,111572.94,42,.0017706737,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,33889.13219172414,0
MAR,Morocco,Africa,111572.94,42,.0017706737,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,65633.42342805769,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Chemicals and chemical,24,1.4067867,EU27,788896.239195972,327280.4200713634
MAR,Morocco,Africa,111572.94,42,.0017706737,Chemicals and chemical,24,1.4067867,RoW,3255197.490915067,1855199.64645478
MAR,Morocco,Africa,111572.94,42,.0017706737,Rubber and plastics,25,.2790187,EU27,238582.7451883494,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Rubber and plastics,25,.2790187,RoW,83214.02596759785,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Other non-metallic mineral,26,4.8430367,EU27,70023.28918848629,328.4179943902418
MAR,Morocco,Africa,111572.94,42,.0017706737,Other non-metallic mineral,26,4.8430367,RoW,133321.8562052038,77463.16647980176
MAR,Morocco,Africa,111572.94,42,.0017706737,Basic metals and fabricated metal,27t28,1.9624588,EU27,205710.4361620441,130048.3807032832
MAR,Morocco,Africa,111572.94,42,.0017706737,Basic metals and fabricated metal,27t28,1.9624588,RoW,463509.0619001186,167762.2131541936
MAR,Morocco,Africa,111572.94,42,.0017706737,"Machinery, nec",29,.19455881,EU27,96988.50965956587,47.72499894094653
MAR,Morocco,Africa,111572.94,42,.0017706737,"Machinery, nec",29,.19455881,RoW,91409.58025534463,758.4960052352399
MAR,Morocco,Africa,111572.94,42,.0017706737,Electrical and optical equipment,30t33,.20186955,EU27,3165272.959682357,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Electrical and optical equipment,30t33,.20186955,RoW,1048111.104432455,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Transport equipment,34t35,.29114175,EU27,3625791.34986084,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Transport equipment,34t35,.29114175,RoW,1404406.115211609,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Manufacturing nec; recycling,36t37,.26614583,EU27,242799.0282535431,17852.03412628174
MAR,Morocco,Africa,111572.94,42,.0017706737,Manufacturing nec; recycling,36t37,.26614583,RoW,146148.3141668779,19186.63120079041
MAR,Morocco,Africa,111572.94,42,.0017706737,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,1777388.016737617,0
MAR,Morocco,Africa,111572.94,42,.0017706737,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,640203.3116421513,0
MAR,Morocco,Africa,111572.94,42,.0017706737,Mining and quarrying,C,1.4879924,EU27,424191.418721817,225.4990046322346
MAR,Morocco,Africa,111572.94,42,.0017706737,Mining and quarrying,C,1.4879924,RoW,1128930.965619934,4303.1160364151
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Food , beverages and tobacco",15t16,.35987267,EU27,124775.8637227769,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Food , beverages and tobacco",15t16,.35987267,RoW,145447.77808867,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Textiles and textile,17t18,.34086084,EU27,9894.973876778036,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Textiles and textile,17t18,.34086084,RoW,13366.0449957347,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Leather, leather and footwear",19,.19375706,EU27,26.29700080677867,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Leather, leather and footwear",19,.19375706,RoW,543.0280036972836,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Wood and of wood and cork,20,.46805823,EU27,3141.329914018512,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Wood and of wood and cork,20,.46805823,RoW,24318.47358307929,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,41.93599969474599,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,14616.03631219431,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,6913.428866676986,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,540116.9708235253,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Chemicals and chemical,24,1.4067867,EU27,11540.19945510838,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Chemicals and chemical,24,1.4067867,RoW,507922.3132370887,52174.35259162588
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Rubber and plastics,25,.2790187,EU27,202.238998107845,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Rubber and plastics,25,.2790187,RoW,819.0560033316724,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Other non-metallic mineral,26,4.8430367,EU27,752.8679870188935,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Other non-metallic mineral,26,4.8430367,RoW,2599.410969719873,561.3209970233729
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Basic metals and fabricated metal,27t28,1.9624588,EU27,1102902.609387011,1102441.407402212
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Basic metals and fabricated metal,27t28,1.9624588,RoW,361632.5805264242,238536.3950201578
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Machinery, nec",29,.19455881,EU27,4619.608999327756,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Machinery, nec",29,.19455881,RoW,26321.41896978824,52.95400021597743
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Electrical and optical equipment,30t33,.20186955,EU27,2094.96999287419,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Electrical and optical equipment,30t33,.20186955,RoW,24999.35207056219,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Transport equipment,34t35,.29114175,EU27,1426.86801374855,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Transport equipment,34t35,.29114175,RoW,104620.2633980361,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Manufacturing nec; recycling,36t37,.26614583,EU27,47782.84328851802,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Manufacturing nec; recycling,36t37,.26614583,RoW,592035.5897699781,395023.5549488068
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,119689.9113236293,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,436377.7884345587,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Mining and quarrying,C,1.4879924,EU27,195161.9226330854,0
MOZ,Mozambique,Africa,12069.05,81,.0003416398,Mining and quarrying,C,1.4879924,RoW,852478.2201907248,.0049999998882413
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Food , beverages and tobacco",15t16,.35987267,EU27,100386.8853979912,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Food , beverages and tobacco",15t16,.35987267,RoW,1634835.141716249,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Textiles and textile,17t18,.34086084,EU27,867351.7778408726,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Textiles and textile,17t18,.34086084,RoW,1681627.088092535,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Leather, leather and footwear",19,.19375706,EU27,105124.5689279111,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Leather, leather and footwear",19,.19375706,RoW,324799.3203083319,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Wood and of wood and cork,20,.46805823,EU27,28976.79124445654,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Wood and of wood and cork,20,.46805823,RoW,292749.8898874538,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,181.5219989768229,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,8938.330974073149,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,.5450000166893005,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,65581.27965521812,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Chemicals and chemical,24,1.4067867,EU27,139.9800031315535,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Chemicals and chemical,24,1.4067867,RoW,51884.0107913696,169.9460061579011
MMR,Myanmar,Asia,63535.359,49,.0010372666,Rubber and plastics,25,.2790187,EU27,12642.28498433111,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Rubber and plastics,25,.2790187,RoW,30980.17500686285,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Other non-metallic mineral,26,4.8430367,EU27,127.0329997520894,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Other non-metallic mineral,26,4.8430367,RoW,6966.953959889477,.3320000132080168
MMR,Myanmar,Asia,63535.359,49,.0010372666,Basic metals and fabricated metal,27t28,1.9624588,EU27,2288.347979363054,118.6619997285306
MMR,Myanmar,Asia,63535.359,49,.0010372666,Basic metals and fabricated metal,27t28,1.9624588,RoW,524155.5889763236,155488.0765018041
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Machinery, nec",29,.19455881,EU27,2771.374035514891,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Machinery, nec",29,.19455881,RoW,393509.128166441,3.559999972581863
MMR,Myanmar,Asia,63535.359,49,.0010372666,Electrical and optical equipment,30t33,.20186955,EU27,26555.414537417,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Electrical and optical equipment,30t33,.20186955,RoW,406876.2440635295,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Transport equipment,34t35,.29114175,EU27,840.8740018308163,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Transport equipment,34t35,.29114175,RoW,101397.5390853042,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Manufacturing nec; recycling,36t37,.26614583,EU27,69421.19443707378,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Manufacturing nec; recycling,36t37,.26614583,RoW,240309.1748419295,48151.57423251867
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,28851.71900659043,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,2519519.494552664,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Mining and quarrying,C,1.4879924,EU27,630.9610001370311,0
MMR,Myanmar,Asia,63535.359,49,.0010372666,Mining and quarrying,C,1.4879924,RoW,6497918.935680736,33.43199920654297
NAM,Namibia,Africa,10722.018,80,.00034874032,"Food , beverages and tobacco",15t16,.35987267,EU27,331478.4706269583,0
NAM,Namibia,Africa,10722.018,80,.00034874032,"Food , beverages and tobacco",15t16,.35987267,RoW,554902.2926118993,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Textiles and textile,17t18,.34086084,EU27,1386.012999518309,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Textiles and textile,17t18,.34086084,RoW,6621.942013119347,0
NAM,Namibia,Africa,10722.018,80,.00034874032,"Leather, leather and footwear",19,.19375706,EU27,7892.294244296965,0
NAM,Namibia,Africa,10722.018,80,.00034874032,"Leather, leather and footwear",19,.19375706,RoW,12509.41566645855,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Wood and of wood and cork,20,.46805823,EU27,1094.661993558519,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Wood and of wood and cork,20,.46805823,RoW,2077.286007056711,0
NAM,Namibia,Africa,10722.018,80,.00034874032,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,104.1259995116852,0
NAM,Namibia,Africa,10722.018,80,.00034874032,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,14982.86228343216,0
NAM,Namibia,Africa,10722.018,80,.00034874032,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,116263.7297238464,0
NAM,Namibia,Africa,10722.018,80,.00034874032,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,172207.6593188475,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Chemicals and chemical,24,1.4067867,EU27,15727.79990039871,46.1870002746582
NAM,Namibia,Africa,10722.018,80,.00034874032,Chemicals and chemical,24,1.4067867,RoW,58641.78826916125,826.0109903586563
NAM,Namibia,Africa,10722.018,80,.00034874032,Rubber and plastics,25,.2790187,EU27,558.4650165687781,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Rubber and plastics,25,.2790187,RoW,5784.211034536245,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Other non-metallic mineral,26,4.8430367,EU27,756.6450009190012,.0169999998761341
NAM,Namibia,Africa,10722.018,80,.00034874032,Other non-metallic mineral,26,4.8430367,RoW,6154.058961177594,2408.181978127803
NAM,Namibia,Africa,10722.018,80,.00034874032,Basic metals and fabricated metal,27t28,1.9624588,EU27,548041.9939644596,1541.154997208854
NAM,Namibia,Africa,10722.018,80,.00034874032,Basic metals and fabricated metal,27t28,1.9624588,RoW,921523.657623608,159170.4245956626
NAM,Namibia,Africa,10722.018,80,.00034874032,"Machinery, nec",29,.19455881,EU27,5556.347006438416,1.486999988555908
NAM,Namibia,Africa,10722.018,80,.00034874032,"Machinery, nec",29,.19455881,RoW,41065.22788367211,234.0199983342318
NAM,Namibia,Africa,10722.018,80,.00034874032,Electrical and optical equipment,30t33,.20186955,EU27,3461.099983916036,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Electrical and optical equipment,30t33,.20186955,RoW,63196.19667701423,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Transport equipment,34t35,.29114175,EU27,8668.912214983255,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Transport equipment,34t35,.29114175,RoW,341243.5837808736,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Manufacturing nec; recycling,36t37,.26614583,EU27,13926.35712637845,.4090000092983246
NAM,Namibia,Africa,10722.018,80,.00034874032,Manufacturing nec; recycling,36t37,.26614583,RoW,77664.35603944643,5884.799944907427
NAM,Namibia,Africa,10722.018,80,.00034874032,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,56502.81074558175,0
